movieCd,movieNm,showTm,prdtYear,openDt,typeNm,nations,genres,directors,actors,companys,audits,w1,w2,w3,w4,tot
20189261,어드리프트:우리가 함께한 바다,96,2018,20180906,장편,미국,드라마|멜로/로맨스,발타자르 코루마쿠르,쉐일린 우들리|샘 클래플린,(주)이수C&E,12세이상관람가,53602,57664,58084,58907,59039
20188446,양말요정 휴고의 대모험,77,2016,20180906,장편,크로아티아|체코|슬로바키아,애니메이션|어드벤처,갈리나 미클리노바,조연우|크리스토프 하데크,와이드 릴리즈(주),전체관람가,21692,24914,25177,25486,25578
20156554,물괴,105,2017,20180912,장편,한국,사극|액션,허종호,김명민|김인권|혜리|박성웅|박희순|이경영|최우식,롯데컬처웍스(주)롯데엔터테인먼트|씨네그루(주)키다리이엔티,15세이상관람가,685491,714880,720721,720733,723622
20188581,더 프레데터,107,2018,20180912,장편,미국,스릴러|SF|액션,쉐인 블랙,보이드 홀브룩|올리비아 문|트레반트 로즈|스털링 K. 브라운|제이콥 트렘블레이|키건 마이클 키,이십세기폭스코리아(주),청소년관람불가,168592,170426,170848,170878,170878
20188242,타샤 튜더,104,2017,20180913,장편,일본,다큐멘터리,마츠타니 미츠에,타샤 튜더,(주)마노엔터테인먼트,전체관람가,9399,19585,27961,34549,46235
20173734,죄 많은 소녀,113,2017,20180913,장편,한국,미스터리|드라마,김의석,전여빈|서영화|고원희,CGV아트하우스,15세이상관람가,11433,16815,19615,20368,22001
20189262,더 넌,96,2018,20180919,장편,미국,공포(호러),코린 하디,테이사 파미가|데미안 비쉬어|보니 아론스|샬롯 호프,워너브러더스 코리아(주),15세이상관람가,820696,997118,1010638,1011281,1011580
20177308,협상,114,2018,20180919,장편,한국,범죄,이종석,손예진|현빈,씨제이이앤엠(주),15세이상관람가,1312746,1880917,1948885,1958986,1967721
20172204,명당,126,2018,20180919,장편,한국,사극,박희곤,조승우|지성|김성균|문채원|유재명|박충선|백윤식,메가박스중앙(주)플러스엠,12세이상관람가,1675790,2041457,2074113,2081460,2087474
20176122,안시성,135,2018,20180919,장편,한국,액션|사극,김광식,조인성|남주혁|박성웅,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,3553140,4866007,5268968,5382611,5441020
20189746,극장판 뽀잉: 슈퍼 변신의 비밀,72,2018,20180920,장편,한국,애니메이션,정미화,전태열|엄상현|홍소영|정영웅,(주)시너지미디어|(주)이수C&E,전체관람가,30232,36491,37642,38467,41054
20185222,체실 비치에서,109,2017,20180920,장편,영국,멜로/로맨스|드라마,도미닉 쿡,빌리 하울|시얼샤 로넌,그린나래미디어(주)|(주)키위미디어그룹,15세이상관람가,17153,25616,28952,29906,30421
20180167,에그엔젤 코코밍: 두근두근 핼러윈 파티,68,2018,20180922,장편,일본,애니메이션,닛타 노리오,0,(주)엠제이픽쳐스,전체관람가,39114,43890,45856,46298,46386
20167903,원더풀 고스트,96,2018,20180926,장편,한국,범죄|코미디|드라마,조원희,마동석|김영광|이유영,(주)제이앤씨미디어그룹|TCO(주)더콘텐츠온,12세이상관람가,424891,444179,447483,449146,450378
20189743,파이널 포트레이트,90,2017,20180927,장편,영국,드라마,스탠리 투치,제프리 러쉬|아미 해머|실비 테스튀|클레멘스 포시,(주)팝엔터테인먼트,15세이상관람가,12374,15445,16436,16886,16954
20179189,암수살인,109,2017,20181003,장편,한국,드라마|범죄,김태균,김윤석|주지훈,(주)쇼박스,15세이상관람가,2194824,3033916,3511368,3755885,3789553
20177221,베놈,107,2018,20181003,장편,미국,스릴러|액션|SF,루벤 플레셔,톰 하디|미셀 윌리엄스,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,15세이상관람가,2687623,3397281,3742645,3876225,3888096
20189123,곰돌이 푸 다시 만나 행복해,103,2018,20181003,장편,미국,어드벤처,마크 포스터,이완 맥그리거|헤일리 앳웰|마크 거티스|짐 커밍스,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,324718,417738,470715,488962,492201
20189462,셜록 놈즈,86,2018,20181003,장편,미국,코미디|애니메이션,존 스티븐슨,조니 뎁|에밀리 블런트|제임스 맥어보이|장민혁|박영재|정주원|장예나,씨네그루(주)키다리이엔티|(주)삼백상회,전체관람가,76930,84346,88161,89933,91036
20180523,스타 이즈 본,135,2018,20181009,장편,미국,멜로/로맨스|드라마,브래들리 쿠퍼,브래들리 쿠퍼|레이디 가가,워너브러더스 코리아(주),15세이상관람가,185177,288324,389696,434533,526100
20189331,리즈와 파랑새,90,2018,20181009,장편,일본,애니메이션,야마다 나오코,타네자키 아츠미|토야마 나오,(주)디스테이션|플레이리스트(주),전체관람가,16451,18367,18839,20278,21210
20180770,다이노 어드벤처2: 육해공 공룡 대백과,71,2018,20181009,장편,영국,가족|애니메이션|액션,마이크 데블린,0,(주)박수엔터테인먼트,전체관람가,35661,42138,43249,43500,43627
20189067,미쓰백,97,2017,20181011,장편,한국,드라마,이지원,한지민|김시아|이희준,(주)리틀빅픽쳐스,15세이상관람가,308844,543667,690556,717265,723110
20186321,퍼스트맨,141,2018,20181018,장편,미국,드라마|SF,데이미언 셔젤,라이언 고슬링|클레어 포이,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,535840,655743,662576,663830,665984
20174981,창궐,121,2018,20181025,장편,한국,액션|사극,김성훈,현빈|장동건,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,1348715,1566695,1595886,1598319,1599621
20182403,크레이지 리치 아시안,120,2018,20181025,장편,미국,코미디|멜로/로맨스,존 추,콘스탄스 우|헨리 골딩|양자경|젬마 찬|아콰피나,워너브러더스 코리아(주),12세이상관람가,138506,151254,153674,154041,154297
20177538,완벽한 타인,115,2018,20181031,장편,한국,코미디|드라마,이재규,유해진|조진웅|이서진|염정아|김지수|송하윤|윤경호,롯데컬처웍스(주)롯데엔터테인먼트,15세이상관람가,2206353,3737433,4572118,5005211,5294154
20181171,바울,107,2018,20181031,장편,미국,드라마,앤드류 하얏트,제임스 펄크너|제임스 카비젤,(재)CBS,15세이상관람가,64088,129485,176984,212860,273346
20185485,보헤미안 랩소디,134,2018,20181031,장편,미국,드라마,브라이언 싱어,라미 말렉|루시 보인턴|귈림 리|벤 하디|조셉 마젤로,이십세기폭스코리아(주),12세이상관람가,964373,2190735,3557360,5115145,9948386
20181404,벽 속에 숨은 마법시계,105,2018,20181031,장편,미국,스릴러|판타지|공포(호러)|미스터리|SF,일라이 로스,잭 블랙|케이트 블란쳇|오웬 바카로,CGV아트하우스,전체관람가,188357,214139,214588,214896,215029
20180987,할로윈,105,2018,20181031,장편,미국,공포(호러),데이빗 고든 그린,제이미 리 커티스|주디 그리어,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,101891,107467,107651,108000,108780
20181879,나츠메 우인장: 세상과 연을 맺다,104,2018,20181031,장편,일본,애니메이션,이토 히데키|오오모리 타카히로,카미야 히로시|이노우에 카즈히코,(주)애니플러스,전체관람가,27612,38226,43694,45708,47014
20189281,폴란드로 간 아이들,78,2018,20181031,장편,한국,드라마|다큐멘터리,추상미,추상미|이송,커넥트픽쳐스(주),전체관람가,31562,37536,40826,43229,51078
20181367,캡틴 스터비,84,2018,20181101,장편,영국|미국|아일랜드|프랑스|캐나다,전쟁|애니메이션|어드벤처|가족,리처드 라니,로건 레먼|제라르 드파르디외|헬레나 본햄 카터,(주)디스테이션,전체관람가,19442,23335,24091,24740,24788
20182693,구스범스: 몬스터의 역습,89,2018,20181107,장편,미국,어드벤처|판타지,아리 산델,웬디 맥렌던 커비|매디슨 아이즈먼|크리스 파넬|켄 정,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,12세이상관람가,22901,24735,24922,25857,25857
20183063,박물관이 진짜 살아있다,86,2017,20181108,장편,체코,코미디|애니메이션|어드벤처,이나 예블라니코바|마틴 코틱,0,(주)팝엔터테인먼트,전체관람가,22532,26300,27271,27921,28064
20176814,신비한 동물들과 그린델왈드의 범죄,133,2018,20181114,장편,미국,판타지,데이빗 예이츠,에디 레드메인|캐서린 워터스톤|앨리슨 수돌|에즈라 밀러|주드 로|조니 뎁|칼럼 터너,워너브러더스 코리아(주),12세이상관람가,1756170,2258557,2384642,2408516,2414195
20182935,출국,104,2018,20181114,장편,한국,드라마,노규엽,이범수,0,15세이상관람가,58835,75668,79713,80891,81880
20189869,해피 투게더,110,2018,20181115,장편,한국,코미디|드라마,김정환,박성웅|송새벽|최로운,플레이리스트(주),12세이상관람가,21596,24605,26021,26759,27046
20184481,성난황소,115,2018,20181122,장편,한국,액션|범죄,김민호,마동석|송지효|김성오,(주)쇼박스,15세이상관람가,1227499,1531229,1583781,1593180,1593386
20183073,베일리 어게인,100,2017,20181122,장편,미국,코미디|어드벤처|드라마,라세 할스트롬,조시 게드|데니스 퀘이드,(주)홈초이스,전체관람가,62140,85567,91825,93427,93801
20184514,꼬마비행기 피티와 친구들:사막구출 대작전,73,2016,20181122,장편,중국,애니메이션,루카스 퀴아오,치엔 펑|제임스 라라비,와이드 릴리즈(주),전체관람가,11216,12672,13534,13710,13710
20182669,툴리,95,2018,20181122,장편,캐나다,드라마,제이슨 라이트맨,맥켄지 데이비스|샤를리즈 테론,(주)리틀빅픽쳐스,15세이상관람가,29992,35427,36501,36718,37385
20177552,국가부도의 날,114,2018,20181128,장편,한국,드라마,최국희,김혜수|유아인|허준호|조우진,씨제이이앤엠(주),12세이상관람가,1984190,2983724,3676170,3740044,3755233
20183007,거미줄에 걸린 소녀,115,2018,20181128,장편,미국,범죄|액션|스릴러,페드 알바레즈,클레어 포이,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,15세이상관람가,31187,32124,32327,32418,32418
20178825,모털 엔진,128,2018,20181205,장편,미국,SF|액션|어드벤처,크리스찬 리버스,헤라 힐마|로버트 시한|휴고 위빙|지혜|스티븐 랭,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,241039,267272,267896,268196,268921
20183745,런닝맨 : 풀룰루의 역습,66,2018,20181205,장편,한국,애니메이션,윤준상,김서영|권창욱|엄상현|김연우|강시현|전태열,(주)넥스트엔터테인먼트월드(NEW),전체관람가,131103,183748,186835,186922,187777
20179230,도어락,102,2018,20181205,장편,한국,드라마|스릴러,이권,공효진,메가박스중앙(주)플러스엠,15세이상관람가,1035521,1519163,1556445,1560080,1561258
20189843,호두까기 인형과 4개의 왕국,99,2018,20181206,장편,미국,드라마|판타지,조 존스톤|라세 할스트롬,맥켄지 포이|키이라 나이틀리|헬렌 미렌|모건 프리먼,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,303562,444191,501743,517122,518272
20183288,헌터 킬러,121,2017,20181206,장편,미국,스릴러|액션,도노반 마시,제라드 버틀러|게리 올드만,씨네그루(주)키다리이엔티,15세이상관람가,45765,55644,56394,56587,57032
20183238,스파이더맨: 뉴 유니버스,116,2018,20181212,장편,미국,가족|애니메이션|액션,로드니 로스맨|밥 퍼시케티|피터 램지,샤메익 무어|헤일리 스테인펠드|니콜라스 케이지|제이크 존슨|리브 슈라이버|마허샬라 알리,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,12세이상관람가,469846,588725,659110,686441,723450
20181764,모어 댄 블루,106,2018,20181212,장편,대만,드라마|멜로/로맨스,임효겸,류이호|진의함,오드,12세이상관람가,26262,26905,27177,27287,27287
20182082,부탁 하나만 들어줘,116,2018,20181212,장편,미국,미스터리|스릴러,폴 페이그,안나 켄드릭|블레이크 라이블리,(주)팝엔터테인먼트,청소년관람불가,106592,111516,116345,118381,119016
20175547,스윙키즈,133,2018,20181219,장편,한국,드라마,강형철,디오|자레드 그라임스|박혜수|오정세|김민호,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,974206,1348088,1453102,1466284,1473125
20168773,마약왕,139,2017,20181219,장편,한국,드라마|범죄,우민호,송강호|조정석|배두나,(주)쇼박스,청소년관람불가,1662544,1839636,1862343,1863512,1864076
20180290,아쿠아맨,143,2018,20181219,장편,호주|미국,액션,제임스 완,제이슨 모모아|앰버 허드|니콜 키드먼|패트릭 윌슨,워너브러더스 코리아(주),12세이상관람가,2269150,3981052,4705125,4976605,5040430
20182421,그린치,89,2018,20181219,장편,미국,코미디|애니메이션,스콧 모시어,베네딕트 컴버배치,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,366873,528415,548287,550890,552970
20183479,극장판 짱구는 못말려: 아뵤! 쿵후 보이즈 ~라면 대란~,103,2018,20181219,장편,일본,애니메이션,타카하시 와타루,박영남|강희선|김환진|여민정,씨제이이앤엠(주),전체관람가,197717,316992,347426,352714,353012
20183375,극장판 포켓몬스터 모두의 이야기,98,2018,20181219,장편,일본,애니메이션,야지마 테츠오,마츠모토 리카|오오타니 이쿠에,(주)이수C&E,전체관람가,140595,182238,188209,194659,194692
20186281,범블비,113,2018,20181225,장편,미국,SF|액션|어드벤처,트래비스 나이트,헤일리 스테인펠드|존 시나,롯데컬처웍스(주)롯데엔터테인먼트,12세이상관람가,1299768,1522691,1558872,1560600,1561643
20183785,점박이 한반도의 공룡2 : 새로운 낙원,93,2018,20181225,장편,한국,애니메이션,한상호,박희순|라미란|김성균,(주)넥스트엔터테인먼트월드(NEW),전체관람가,435886,532511,547515,548781,550147
20170658,PMC: 더 벙커,124,2018,20181226,장편,한국,액션,김병우,하정우|이선균,씨제이이앤엠(주),15세이상관람가,1424190,1648387,1668722,1669747,1671548
