movieCd,movieNm,openDt,nations,directors,actors,companys,audits,w1,w2,w3,w4,tot,hCnt,애니메이션,멜로/로맨스,액션,가족,뮤지컬,범죄,미스터리,전쟁,다큐멘터리,어드벤처,공연,코미디,드라마,서부극(웨스턴),스릴러,판타지,SF,공포(호러),사극
20170942,인랑,20180725,3,1921349,743809,3,3,869157,895153,896420,897483,899029,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20186121,어느 가족,20180726,1,91349,34275,1,3,68148,110702,135621,149873,174424,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20186202,신과함께-인과 연,20180801,3,5803852,571203,1,2,7734966,10538870,11543116,11990430,12276350,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
20186501,극장판 헬로카봇 : 백악기 시대,20180801,3,434807,237196,3,1,711423,824175,858423,868453,879682,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20179044,더 스퀘어,20180802,1,11642,53016,1,3,9226,13217,14840,15643,16915,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20181942,맘마미아!2,20180808,2,1183754,260403,3,2,1218135,1732060,2047499,2195682,2294087,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20179101,공작,20180808,3,3040353,1191384,3,2,3099344,4290465,4771482,4910341,4975517,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20184802,몬스터 호텔 3,20180808,2,1219323,345105,2,1,731191,947087,1031411,1058098,1072220,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
20187427,명탐정 코난 : 제로의 집행인,20180808,1,419998,168527,3,2,343488,386081,394410,395852,419998,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20183584,메가로돈,20180815,2,618956,2670,3,2,469426,524391,527036,527331,527962,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
20170670,목격자,20180815,3,221536,264481,3,3,1696718,2327346,2483483,2520845,2524720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20187641,극장판 도라에몽: 진구의 보물섬,20180815,1,183220,66350,2,1,153993,177354,180305,182063,183220,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20187647,나를 차버린 스파이,20180822,2,264766,203135,1,3,199447,246495,260925,264752,264766,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20153446,너의 결혼식,20180822,3,2820685,1170006,3,2,1282312,2149907,2607570,2807586,2820969,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20185046,서치,20180829,2,2950097,1009398,2,2,865844,1951031,2635240,2850155,2950097,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20177537,상류사회,20180829,3,745893,981656,1,4,611671,743264,765402,765757,768442,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20189362,업그레이드,20180906,2,529444,387290,3,3,141053,187015,188432,189727,190387,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20189261,어드리프트:우리가 함께한 바다,20180906,2,112942,163404,2,2,53602,57664,58084,58907,59039,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20188446,양말요정 휴고의 대모험,20180906,1,25578,35733,2,1,21692,24914,25177,25486,25578,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20156554,물괴,20180912,3,926119,503992,1,3,685491,714880,720721,720733,723622,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20188581,더 프레데터,20180912,2,3065676,26561,3,4,168592,170426,170848,170878,170878,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
20188242,타샤 튜더,20180913,1,46235,46235,1,1,9399,19585,27961,34549,46235,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20173734,죄 많은 소녀,20180913,3,24510,18946,2,3,11433,16815,19615,20368,22001,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
20189262,더 넌,20180919,2,1011580,322865,3,3,820696,997118,1010638,1011281,1011580,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20177308,협상,20180919,3,1009086,1462492,3,3,1312746,1880917,1948885,1958986,1967721,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20172204,명당,20180919,3,1593728,258159,3,2,1675790,2041457,2074113,2081460,2087474,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20176122,안시성,20180919,3,2450359,1070792,3,2,3553140,4866007,5268968,5382611,5441020,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20189746,극장판 뽀잉: 슈퍼 변신의 비밀,20180920,3,41054,47787,1,1,30232,36491,37642,38467,41054,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20185222,체실 비치에서,20180920,1,30421,109617,1,3,17153,25616,28952,29906,30421,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20180167,에그엔젤 코코밍: 두근두근 핼러윈 파티,20180922,1,137052,0,1,1,39114,43890,45856,46298,46386,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20167903,원더풀 고스트,20180926,3,290581,389665,1,2,424891,444179,447483,449146,450378,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
20189743,파이널 포트레이트,20180927,1,8491,35705,2,3,12374,15445,16436,16886,16954,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20179189,암수살인,20181003,3,1906211,2842859,2,3,2194824,3033916,3511368,3755885,3789553,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20177221,베놈,20181003,2,1387287,672039,2,3,2687623,3397281,3742645,3876225,3888096,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
20189123,곰돌이 푸 다시 만나 행복해,20181003,2,1027629,143334,2,1,324718,417738,470715,488962,492201,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20189462,셜록 놈즈,20181003,2,2037925,17192,1,1,76930,84346,88161,89933,91036,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20180523,스타 이즈 본,20181009,2,526239,227333,3,3,185177,288324,389696,434533,526100,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20189331,리즈와 파랑새,20181009,1,76780,11782,1,1,16451,18367,18839,20278,21210,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180770,다이노 어드벤처2: 육해공 공룡 대백과,20181009,1,43627,0,2,1,35661,42138,43249,43500,43627,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20189067,미쓰백,20181011,3,454667,839759,1,3,308844,543667,690556,717265,723110,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20186321,퍼스트맨,20181018,2,1869774,196237,3,2,535840,655743,662576,663830,665984,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
20174981,창궐,20181025,3,3201155,1656008,3,3,1348715,1566695,1595886,1598319,1599621,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20182403,크레이지 리치 아시안,20181025,2,1365366,159136,3,2,138506,151254,153674,154041,154297,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20177538,완벽한 타인,20181031,3,3048018,514389,1,3,2206353,3737433,4572118,5005211,5294154,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20181171,바울,20181031,2,273339,207503,1,3,64088,129485,176984,212860,273346,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20185485,보헤미안 랩소디,20181031,2,2814240,2477215,3,2,964373,2190735,3557360,5115145,9948386,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20181404,벽 속에 숨은 마법시계,20181031,2,45404,210959,2,1,188357,214139,214588,214896,215029,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0
20180987,할로윈,20181031,2,33271,41959,3,4,101891,107467,107651,108000,108780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20181879,나츠메 우인장: 세상과 연을 맺다,20181031,1,35184,21123,1,1,27612,38226,43694,45708,47014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20189281,폴란드로 간 아이들,20181031,3,25543,55618,1,1,31562,37536,40826,43229,51078,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
20181367,캡틴 스터비,20181101,2,24788,152013,1,1,19442,23335,24091,24740,24788,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
20182693,구스범스: 몬스터의 역습,20181107,2,13833,216588,2,2,22901,24735,24922,25857,25857,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
20183063,박물관이 진짜 살아있다,20181108,1,21805,0,2,1,22532,26300,27271,27921,28064,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
20176814,신비한 동물들과 그린델왈드의 범죄,20181114,2,2801471,195625,3,2,1756170,2258557,2384642,2408516,2414195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20182935,출국,20181114,3,81880,1083363,1,3,58835,75668,79713,80891,81880,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20189869,해피 투게더,20181115,3,27046,92464,1,2,21596,24605,26021,26759,27046,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20184481,성난황소,20181122,3,1593386,576149,2,3,1227499,1531229,1583781,1593180,1593386,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20183073,베일리 어게인,20181122,2,76180,1036884,1,1,62140,85567,91825,93427,93801,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
20184514,꼬마비행기 피티와 친구들:사막구출 대작전,20181122,1,18202,10282,2,1,11216,12672,13534,13710,13710,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20182669,툴리,20181122,1,52711,525324,1,3,29992,35427,36501,36718,37385,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20177552,국가부도의 날,20181128,3,2715622,969696,3,2,1984190,2983724,3676170,3740044,3755233,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20183007,거미줄에 걸린 소녀,20181128,2,517912,182220,2,3,31187,32124,32327,32418,32418,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20178825,모털 엔진,20181205,2,268921,25061,3,2,241039,267272,267896,268196,268921,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20183745,런닝맨 : 풀룰루의 역습,20181205,3,187777,26425,3,1,131103,183748,186835,186922,187777,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20179230,도어락,20181205,3,568772,959425,3,3,1035521,1519163,1556445,1560080,1561258,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20189843,호두까기 인형과 4개의 왕국,20181206,2,157353,229877,2,1,303562,444191,501743,517122,518272,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
20183288,헌터 킬러,20181206,2,57032,401950,2,3,45765,55644,56394,56587,57032,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20183238,스파이더맨: 뉴 유니버스,20181212,2,407935,80907,2,2,469846,588725,659110,686441,723450,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20181764,모어 댄 블루,20181212,1,27287,22807,1,2,26262,26905,27177,27287,27287,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20182082,부탁 하나만 들어줘,20181212,2,143395,69574,2,4,106592,111516,116345,118381,119016,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20175547,스윙키즈,20181219,3,5268741,318181,3,2,974206,1348088,1453102,1466284,1473125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20168773,마약왕,20181219,3,2184534,1067008,2,4,1662544,1839636,1862343,1863512,1864076,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20180290,아쿠아맨,20181219,2,1442748,271613,3,2,2269150,3981052,4705125,4976605,5040430,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20182421,그린치,20181219,2,552970,1007640,3,1,366873,528415,548287,550890,552970,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20183479,극장판 짱구는 못말려: 아뵤! 쿵후 보이즈 ~라면 대란~,20181219,1,170701,73122,3,1,197717,316992,347426,352714,353012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20183375,극장판 포켓몬스터 모두의 이야기,20181219,1,194692,171955,2,1,140595,182238,188209,194659,194692,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20186281,범블비,20181225,2,796084,308035,1,2,1299768,1522691,1558872,1560600,1561643,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20183785,점박이 한반도의 공룡2 : 새로운 낙원,20181225,3,800928,711421,3,1,435886,532511,547515,548781,550147,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170658,PMC: 더 벙커,20181226,3,2418736,1641729,3,3,1424190,1648387,1668722,1669747,1671548,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
