,date,rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt
154,20120116,5,5,1,OLD,20113260,퍼펙트 게임,2011-12-21,125498000,7.5,-246184000,-66.2,10493364500,17198,-31226,-64.5,1411340,256,886
155,20120116,6,6,-1,OLD,20112621,셜록홈즈 : 그림자 게임,2011-12-21,124863000,7.4,-321059000,-72,16237923500,17141,-41089,-70.6,2182645,264,1056
156,20120116,7,7,1,OLD,20113883,초한지 - 천하대전,2012-01-11,48370000,2.9,-109644000,-69.4,586884000,6696,-14333,-68.2,78141,167,526
157,20120116,8,8,1,OLD,20110295,마이 웨이,2011-12-21,37868500,2.3,-93479000,-71.2,15890199500,5186,-11947,-69.7,2128819,212,576
158,20120116,9,9,-2,OLD,20113811,코알라 키드 : 영웅의 탄생,2012-01-12,32891000,2.0,-188184000,-85.1,666671000,4833,-24838,-83.7,93427,215,499
159,20120116,10,10,1,OLD,20113381,오싹한 연애,2011-12-01,23910500,1.4,-42043000,-63.7,21974655000,3262,-5309,-61.9,3004290,69,199
160,20120117,1,1,0,OLD,20113862,장화신은 고양이,2012-01-12,547423000,31.0,58948000,12.1,7370601500,65068,8750,15.5,836609,527,2671
161,20120117,2,2,0,OLD,20112207,미션임파서블:고스트프로토콜,2011-12-15,275280000,15.6,-8252500,-2.9,52815332500,37753,-846,-2.2,6937032,429,1805
162,20120117,3,3,0,OLD,20113671,원더풀 라디오,2012-01-05,226309000,12.8,9114500,4.2,6416853500,31964,1487,4.9,870877,330,1578
163,20120117,4,4,0,OLD,20110882,밀레니엄 : 여자를 증오한 남자들,2012-01-11,187579000,10.6,-3848500,-2,2196718000,25282,-431,-1.7,281785,307,1153
164,20120117,5,5,0,OLD,20113260,퍼펙트 게임,2011-12-21,125927000,7.1,429000,0.3,10619291500,17277,79,0.5,1428617,257,894
165,20120117,6,6,0,OLD,20112621,셜록홈즈 : 그림자 게임,2011-12-21,122866500,7.0,-1996500,-1.6,16360790000,17064,-77,-0.4,2199709,265,1046
166,20120117,7,7,0,OLD,20113883,초한지 - 천하대전,2012-01-11,49593000,2.8,1223000,2.5,636477000,6966,270,4,85107,167,542
167,20120117,8,8,1,OLD,20113811,코알라 키드 : 영웅의 탄생,2012-01-12,44065000,2.5,11174000,34,710736000,6734,1901,39.3,100161,224,516
168,20120117,9,9,-1,OLD,20110295,마이 웨이,2011-12-21,38963500,2.2,1095000,2.9,15929163000,5448,262,5.1,2134267,216,582
169,20120117,10,10,0,OLD,20113381,오싹한 연애,2011-12-01,25714500,1.5,1804000,7.5,22000369500,3557,295,9,3007847,73,202
170,20120118,1,1,0,OLD,20113862,장화신은 고양이,2012-01-12,376501500,19.6,-170921500,-31.2,7747103000,46775,-18293,-28.1,883384,394,1571
171,20120118,2,2,12,OLD,20113743,댄싱퀸,2012-01-18,337564000,17.6,327268000,3178.6,451420000,46500,45213,3513.1,60833,403,1972
172,20120118,3,3,24,OLD,20113535,부러진 화살,2012-01-18,222597500,11.6,221259000,16530.4,345550500,30872,30700,17848.8,49056,245,1459
173,20120118,4,4,-2,OLD,20112207,미션임파서블:고스트프로토콜,2011-12-15,193318000,10.1,-81962000,-29.8,53008650500,26104,-11649,-30.9,6963136,277,1029
174,20120118,5,5,11,OLD,20113951,페이스메이커,2012-01-18,159766000,8.3,154187000,2763.7,270987500,22553,21712,2581.7,40796,360,1690
175,20120118,6,6,0,NEW,20113636,네버엔딩 스토리,2012-01-18,144287500,7.5,144287500,100,201419500,20049,20049,100,27669,232,1218
176,20120118,7,7,-3,OLD,20110882,밀레니엄 : 여자를 증오한 남자들,2012-01-11,98835000,5.1,-88744000,-47.3,2295553000,13271,-12011,-47.5,295056,210,510
177,20120118,8,8,0,NEW,20113472,우리는 동물원을 샀다,2012-01-18,82010000,4.3,82010000,100,95695000,11972,11972,100,14835,221,850
178,20120118,9,9,-6,OLD,20113671,원더풀 라디오,2012-01-05,81473500,4.2,-144835500,-64,6498327000,11595,-20369,-63.7,882472,190,620
179,20120118,10,10,0,NEW,20112945,여성다큐멘터리스트-반이다1, ,60071500,3.1,60071500,100,60085500,8162,8162,100,8164,67,427
180,20120119,1,1,1,OLD,20113743,댄싱퀸,2012-01-18,469613000,20.0,132049000,39.1,921033000,64825,18325,39.4,125658,422,2103
181,20120119,2,2,48,OLD,20113653,잃어버린 세계를 찾아서 2: 신비의 섬,2012-01-19,377188000,16.0,377168000,1885840,377208000,46776,46774,2338700,46778,283,1537
182,20120119,3,3,0,OLD,20113535,부러진 화살,2012-01-18,331748500,14.1,109151000,49,677299000,45453,14581,47.2,94509,248,1511
183,20120119,4,4,-3,OLD,20113862,장화신은 고양이,2012-01-12,324400000,13.8,-52101500,-13.8,8071503000,41331,-5444,-11.6,924715,369,1364
184,20120119,5,5,0,OLD,20113951,페이스메이커,2012-01-18,182132500,7.7,22366500,14,453120000,25973,3420,15.2,66769,382,1793
185,20120119,6,6,0,OLD,20113636,네버엔딩 스토리,2012-01-18,167373500,7.1,23086000,16,368793000,23388,3339,16.7,51057,236,1273
186,20120119,7,7,-3,OLD,20112207,미션임파서블:고스트프로토콜,2011-12-15,148929500,6.3,-44388500,-23,53157580000,19861,-6243,-23.9,6982997,237,721
187,20120119,8,8,0,OLD,20113472,우리는 동물원을 샀다,2012-01-18,98458500,4.2,16448500,20.1,194153500,14500,2528,21.1,29335,232,876
188,20120119,9,9,-2,OLD,20110882,밀레니엄 : 여자를 증오한 남자들,2012-01-11,73884000,3.1,-24951000,-25.2,2369437000,9729,-3542,-26.7,304785,153,344
189,20120119,10,10,-1,OLD,20113671,원더풀 라디오,2012-01-05,47855500,2.0,-33618000,-41.3,6546182500,6796,-4799,-41.4,889268,142,400
190,20120120,1,1,0,OLD,20113743,댄싱퀸,2012-01-18,824726000,23.3,355113000,75.6,1745759000,106521,41696,64.3,232179,432,2211
191,20120120,2,2,1,OLD,20113535,부러진 화살,2012-01-18,612796000,17.3,281047500,84.7,1290095000,79137,33684,74.1,173646,265,1620
192,20120120,3,3,-1,OLD,20113653,잃어버린 세계를 찾아서 2: 신비의 섬,2012-01-19,516331500,14.6,139143500,36.9,893539500,60452,13676,29.2,107230,300,1643
193,20120120,4,4,0,OLD,20113862,장화신은 고양이,2012-01-12,411696000,11.6,87296000,26.9,8483199000,49453,8122,19.7,974168,374,1412
194,20120120,5,5,2,OLD,20112207,미션임파서블:고스트프로토콜,2011-12-15,250496500,7.1,101567000,68.2,53408076500,31313,11452,57.7,7014310,247,752
195,20120120,6,6,-1,OLD,20113951,페이스메이커,2012-01-18,222410000,6.3,40277500,22.1,675530000,29478,3505,13.5,96247,388,1859
196,20120120,7,7,-1,OLD,20113636,네버엔딩 스토리,2012-01-18,201307500,5.7,33934000,20.3,570100500,26639,3251,13.9,77696,237,1300
197,20120120,8,8,0,OLD,20113472,우리는 동물원을 샀다,2012-01-18,136499000,3.9,38040500,38.6,330652500,18467,3967,27.4,47802,229,881
198,20120120,9,9,0,OLD,20110882,밀레니엄 : 여자를 증오한 남자들,2012-01-11,113628000,3.2,39744000,53.8,2483065000,13823,4094,42.1,318608,150,358
199,20120120,10,10,0,OLD,20113671,원더풀 라디오,2012-01-05,67083500,1.9,19228000,40.2,6613266000,9135,2339,34.4,898403,150,410
200,20120121,1,1,0,OLD,20113743,댄싱퀸,2012-01-18,1650412500,22.2,825686500,100.1,3396171500,214037,107516,100.9,446216,514,2450
201,20120121,2,2,0,OLD,20113535,부러진 화살,2012-01-18,1256487000,16.9,643691000,105,2546582000,162949,83812,105.9,336595,351,1942
202,20120121,3,3,0,OLD,20113653,잃어버린 세계를 찾아서 2: 신비의 섬,2012-01-19,1292973000,17.4,776641500,150.4,2186512500,151097,90645,149.9,258327,382,1947
203,20120121,4,4,0,OLD,20113862,장화신은 고양이,2012-01-12,1162905500,15.6,751209500,182.5,9646104500,138256,88803,179.6,1112424,432,1608
204,20120121,5,5,0,OLD,20112207,미션임파서블:고스트프로토콜,2011-12-15,497100000,6.7,246603500,98.4,53905176500,62203,30890,98.6,7076513,259,779
205,20120121,6,6,0,OLD,20113951,페이스메이커,2012-01-18,429028000,5.8,206618000,92.9,1104558000,57129,27651,93.8,153376,412,1913
206,20120121,7,7,0,OLD,20113636,네버엔딩 스토리,2012-01-18,302811000,4.1,101503500,50.4,872911500,41284,14645,55,118980,269,1322
207,20120121,8,8,0,OLD,20113472,우리는 동물원을 샀다,2012-01-18,255781000,3.4,119282000,87.4,586433500,35245,16778,90.9,83047,235,837
208,20120121,9,9,0,OLD,20110882,밀레니엄 : 여자를 증오한 남자들,2012-01-11,159252500,2.1,45624500,40.2,2642317500,19396,5573,40.3,338004,143,312
209,20120121,10,10,2,OLD,20113811,코알라 키드 : 영웅의 탄생,2012-01-12,114667500,1.5,76623000,201.4,916102500,16305,10799,196.1,130259,128,277
210,20120122,1,1,0,OLD,20113743,댄싱퀸,2012-01-18,1509391500,24.4,-141021000,-8.5,4905563000,192840,-21197,-9.9,639056,518,2444
211,20120122,2,2,0,OLD,20113535,부러진 화살,2012-01-18,1142423000,18.5,-114064000,-9.1,3689005000,146387,-16562,-10.2,482982,400,2040
212,20120122,3,3,0,OLD,20113653,잃어버린 세계를 찾아서 2: 신비의 섬,2012-01-19,1047816000,17.0,-245157000,-19,3234328500,118997,-32100,-21.2,377324,392,1971
213,20120122,4,4,0,OLD,20113862,장화신은 고양이,2012-01-12,892524500,14.5,-270381000,-23.3,10538629000,102541,-35715,-25.8,1214965,453,1620
214,20120122,5,5,0,OLD,20112207,미션임파서블:고스트프로토콜,2011-12-15,487481000,7.9,-9619000,-1.9,54392657500,59913,-2290,-3.7,7136426,275,800
215,20120122,6,6,0,OLD,20113951,페이스메이커,2012-01-18,314801000,5.1,-114227000,-26.6,1419359000,41041,-16088,-28.2,194417,404,1760
216,20120122,7,7,1,OLD,20113472,우리는 동물원을 샀다,2012-01-18,187285500,3.0,-68495500,-26.8,773719000,25087,-10158,-28.8,108134,233,785
217,20120122,8,8,-1,OLD,20113636,네버엔딩 스토리,2012-01-18,170776000,2.8,-132035000,-43.6,1043687500,22128,-19156,-46.4,141108,252,1194
218,20120122,9,9,0,OLD,20110882,밀레니엄 : 여자를 증오한 남자들,2012-01-11,120324500,1.9,-38928000,-24.4,2762642000,14551,-4845,-25,352555,141,305
219,20120122,10,10,1,OLD,20113671,원더풀 라디오,2012-01-05,72988500,1.2,-27599500,-27.4,6786842500,9748,-3988,-29,921887,136,358
220,20120123,1,1,0,OLD,20113743,댄싱퀸,2012-01-18,2182036500,27.1,672645000,44.6,7087599500,275980,83140,43.1,915036,534,2505
221,20120123,2,2,0,OLD,20113535,부러진 화살,2012-01-18,1552813000,19.3,410390000,35.9,5241818000,196338,49951,34.1,679320,438,2125
222,20120123,3,3,0,OLD,20113653,잃어버린 세계를 찾아서 2: 신비의 섬,2012-01-19,1317588500,16.3,269772500,25.7,4551917000,145367,26370,22.2,522691,394,1955
223,20120123,4,4,0,OLD,20113862,장화신은 고양이,2012-01-12,959414500,11.9,66890000,7.5,11498043500,106961,4420,4.3,1321926,444,1580
224,20120123,5,5,0,OLD,20112207,미션임파서블:고스트프로토콜,2011-12-15,657327000,8.2,169846000,34.8,55049984500,80162,20249,33.8,7216588,278,818
225,20120123,6,6,0,OLD,20113951,페이스메이커,2012-01-18,470614000,5.8,155813000,49.5,1889973000,60153,19112,46.6,254570,404,1752
226,20120123,7,7,0,OLD,20113472,우리는 동물원을 샀다,2012-01-18,244533000,3.0,57247500,30.6,1018252000,31878,6791,27.1,140012,231,778
227,20120123,8,8,0,OLD,20113636,네버엔딩 스토리,2012-01-18,209683000,2.6,38907000,22.8,1253370500,26678,4550,20.6,167786,250,1135
228,20120123,9,9,0,OLD,20110882,밀레니엄 : 여자를 증오한 남자들,2012-01-11,126466500,1.6,6142000,5.1,2889108500,15110,559,3.8,367665,137,293
229,20120123,10,10,0,OLD,20113671,원더풀 라디오,2012-01-05,87662000,1.1,14673500,20.1,6874504500,11494,1746,17.9,933381,135,337
230,20120124,1,1,0,OLD,20113743,댄싱퀸,2012-01-18,2486984000,24.7,304947500,14,9574583500,324021,48041,17.4,1239057,531,2464
231,20120124,2,2,0,OLD,20113535,부러진 화살,2012-01-18,1832616500,18.2,279803500,18,7074434500,237582,41244,21,916902,453,2117
232,20120124,3,3,0,OLD,20113653,잃어버린 세계를 찾아서 2: 신비의 섬,2012-01-19,1695144500,16.8,377556000,28.7,6247061500,192981,47614,32.8,715672,398,1934
233,20120124,4,4,0,OLD,20113862,장화신은 고양이,2012-01-12,1496136000,14.8,536721500,55.9,12994179500,175257,68296,63.9,1497183,444,1599
234,20120124,5,5,0,OLD,20112207,미션임파서블:고스트프로토콜,2011-12-15,657141500,6.5,-185500,0,55707126000,83489,3327,4.2,7300077,291,815
235,20120124,6,6,0,OLD,20113951,페이스메이커,2012-01-18,617710500,6.1,147096500,31.3,2507683500,81390,21237,35.3,335960,398,1713
236,20120124,7,7,0,OLD,20113472,우리는 동물원을 샀다,2012-01-18,320393500,3.2,75860500,31,1338645500,43712,11834,37.1,183724,234,770
237,20120124,8,8,0,OLD,20113636,네버엔딩 스토리,2012-01-18,322467000,3.2,112784000,53.8,1575837500,41730,15052,56.4,209516,253,1121
238,20120124,9,9,3,OLD,20113811,코알라 키드 : 영웅의 탄생,2012-01-12,140199500,1.4,86334500,160.3,1178302500,18908,11887,169.3,165619,125,266
239,20120124,10,10,-1,OLD,20110882,밀레니엄 : 여자를 증오한 남자들,2012-01-11,139205500,1.4,12739000,10.1,3028314000,16861,1751,11.6,384526,133,282
240,20120125,1,1,0,OLD,20113743,댄싱퀸,2012-01-18,1191778500,27.5,-1295205500,-52.1,10766362000,165864,-158157,-48.8,1404921,482,2324
241,20120125,2,2,0,OLD,20113535,부러진 화살,2012-01-18,985558500,22.7,-847058000,-46.2,8059993000,136365,-101217,-42.6,1053267,391,2048
242,20120125,3,3,1,OLD,20113862,장화신은 고양이,2012-01-12,609774000,14.1,-886362000,-59.2,13603953500,74754,-100503,-57.3,1571937,381,1440
243,20120125,4,4,-1,OLD,20113653,잃어버린 세계를 찾아서 2: 신비의 섬,2012-01-19,597692000,13.8,-1097452500,-64.7,6844753500,70735,-122246,-63.3,786407,341,1759
244,20120125,5,5,0,OLD,20112207,미션임파서블:고스트프로토콜,2011-12-15,254829500,5.9,-402312000,-61.2,55961955500,34557,-48932,-58.6,7334634,257,733
245,20120125,6,6,0,OLD,20113951,페이스메이커,2012-01-18,165200000,3.8,-452510500,-73.3,2672883500,23785,-57605,-70.8,359745,342,1500
246,20120125,7,7,1,OLD,20113636,네버엔딩 스토리,2012-01-18,139319000,3.2,-183148000,-56.8,1715156500,19755,-21975,-52.7,229271,234,1077
247,20120125,8,8,-1,OLD,20113472,우리는 동물원을 샀다,2012-01-18,104950500,2.4,-215443000,-67.2,1443596000,15287,-28425,-65,199011,228,745
248,20120125,9,9,1,OLD,20110882,밀레니엄 : 여자를 증오한 남자들,2012-01-11,68617000,1.6,-70588500,-50.7,3096931000,9079,-7782,-46.2,393605,148,315
249,20120125,10,10,1,OLD,20113671,원더풀 라디오,2012-01-05,54610000,1.3,-62507000,-53.4,7046231500,7891,-7770,-49.6,956933,136,337
250,20120126,1,1,1,OLD,20113535,부러진 화살,2012-01-18,840948500,27.5,-144610000,-14.7,8900941500,116167,-20198,-14.8,1169434,462,2480
251,20120126,2,2,-1,OLD,20113743,댄싱퀸,2012-01-18,801738500,26.2,-390040000,-32.7,11568100500,112057,-53807,-32.4,1516978,490,2353
252,20120126,3,3,0,OLD,20113862,장화신은 고양이,2012-01-12,306848000,10.0,-302926000,-49.7,13910801500,39326,-35428,-47.4,1611263,355,1279
253,20120126,4,4,14,OLD,20100215,점박이:한반도의 공룡3D,2012-01-26,322727000,10.5,314329000,3742.9,333104500,35458,34812,5388.9,36357,263,834
254,20120126,5,5,-1,OLD,20113653,잃어버린 세계를 찾아서 2: 신비의 섬,2012-01-19,280877500,9.2,-316814500,-53,7125631000,34704,-36031,-50.9,821111,342,1672
255,20120126,6,6,-1,OLD,20112207,미션임파서블:고스트프로토콜,2011-12-15,114356000,3.7,-140473500,-55.1,56076311500,15501,-19056,-55.1,7350135,235,708
256,20120126,7,7,-1,OLD,20113951,페이스메이커,2012-01-18,82539000,2.7,-82661000,-50,2755422500,11822,-11963,-50.3,371567,318,1106
257,20120126,8,8,-1,OLD,20113636,네버엔딩 스토리,2012-01-18,60618500,2.0,-78700500,-56.5,1775775000,8686,-11069,-56,237957,218,646
258,20120126,9,9,-1,OLD,20113472,우리는 동물원을 샀다,2012-01-18,55916500,1.8,-49034000,-46.7,1499512500,8168,-7119,-46.6,207179,193,552
259,20120126,10,10,-1,OLD,20110882,밀레니엄 : 여자를 증오한 남자들,2012-01-11,37216500,1.2,-31400500,-45.8,3134147500,4865,-4214,-46.4,398470,110,238
260,20120127,1,1,0,OLD,20113535,부러진 화살,2012-01-18,1156916500,33.0,315968000,37.6,10057858000,151189,35022,30.1,1320623,468,2583
261,20120127,2,2,0,OLD,20113743,댄싱퀸,2012-01-18,915168500,26.1,113430000,14.1,12483269000,121805,9748,8.7,1638783,499,2440
262,20120127,3,3,0,OLD,20113862,장화신은 고양이,2012-01-12,310757500,8.9,3909500,1.3,14221559000,39163,-163,-0.4,1650426,362,1316
263,20120127,4,4,0,OLD,20100215,점박이:한반도의 공룡3D,2012-01-26,300098500,8.6,-22628500,-7,633203000,33128,-2330,-6.6,69485,282,883
264,20120127,5,5,0,OLD,20113653,잃어버린 세계를 찾아서 2: 신비의 섬,2012-01-19,269794000,7.7,-11083500,-3.9,7395425000,32673,-2031,-5.9,853784,343,1698
265,20120127,6,6,0,OLD,20112207,미션임파서블:고스트프로토콜,2011-12-15,136759500,3.9,22403500,19.6,56213071000,17227,1726,11.1,7367362,238,738
266,20120127,7,7,0,OLD,20113951,페이스메이커,2012-01-18,93834500,2.7,11295500,13.7,2849257000,13034,1212,10.3,384601,310,1094
267,20120127,8,8,1,OLD,20113472,우리는 동물원을 샀다,2012-01-18,65712000,1.9,9795500,17.5,1565224500,9144,976,11.9,216323,189,561
268,20120127,9,9,-1,OLD,20113636,네버엔딩 스토리,2012-01-18,57376000,1.6,-3242500,-5.3,1833151000,8046,-640,-7.4,246003,230,649
269,20120127,10,10,0,OLD,20110882,밀레니엄 : 여자를 증오한 남자들,2012-01-11,50976000,1.5,13759500,37,3185123500,6125,1260,25.9,404595,109,245
270,20120128,1,1,0,OLD,20113535,부러진 화살,2012-01-18,2336422000,27.5,1179505500,102,12394280000,304342,153153,101.3,1624965,530,2840
271,20120128,2,2,0,OLD,20113743,댄싱퀸,2012-01-18,1945348000,22.9,1030179500,112.6,14428617000,256747,134942,110.8,1895530,541,2608
272,20120128,3,3,1,OLD,20100215,점박이:한반도의 공룡3D,2012-01-26,1290398500,15.2,990300000,330,1923601500,139829,106701,322.1,209314,365,1173
273,20120128,4,4,-1,OLD,20113862,장화신은 고양이,2012-01-12,938108500,11.1,627351000,201.9,15159667500,116786,77623,198.2,1767212,375,1401
274,20120128,5,5,0,OLD,20113653,잃어버린 세계를 찾아서 2: 신비의 섬,2012-01-19,820888500,9.7,551094500,204.3,8216313500,98587,65914,201.7,952371,370,1753
275,20120128,6,6,0,OLD,20112207,미션임파서블:고스트프로토콜,2011-12-15,335044000,3.9,198284500,145,56548115000,42314,25087,145.6,7409676,260,799
276,20120128,7,7,0,OLD,20113951,페이스메이커,2012-01-18,191966500,2.3,98132000,104.6,3041223500,26156,13122,100.7,410757,303,1027
277,20120128,8,8,0,OLD,20113472,우리는 동물원을 샀다,2012-01-18,150144500,1.8,84432500,128.5,1715369000,20728,11584,126.7,237051,197,557
278,20120128,9,9,0,OLD,20113636,네버엔딩 스토리,2012-01-18,94489000,1.1,37113000,64.7,1927640000,12775,4729,58.8,258778,215,577
279,20120128,10,10,0,OLD,20110882,밀레니엄 : 여자를 증오한 남자들,2012-01-11,101399000,1.2,50423000,98.9,3286522500,12067,5942,97,416662,97,225
280,20120129,1,1,0,OLD,20113535,부러진 화살,2012-01-18,2041753000,26.1,-294669000,-12.6,14436033000,267443,-36899,-12.1,1892408,521,2746
281,20120129,2,2,0,OLD,20113743,댄싱퀸,2012-01-18,1697065000,21.7,-248283000,-12.8,16125682000,225536,-31211,-12.2,2121066,544,2529
282,20120129,3,3,0,OLD,20100215,점박이:한반도의 공룡3D,2012-01-26,1493236500,19.1,202838000,15.7,3416838000,160490,20661,14.8,369804,457,1405
283,20120129,4,4,0,OLD,20113862,장화신은 고양이,2012-01-12,878976000,11.2,-59132500,-6.3,16038643500,108632,-8154,-7,1875844,379,1365
284,20120129,5,5,0,OLD,20113653,잃어버린 세계를 찾아서 2: 신비의 섬,2012-01-19,740668500,9.5,-80220000,-9.8,8956982000,88580,-10007,-10.2,1040951,364,1601
285,20120129,6,6,0,OLD,20112207,미션임파서블:고스트프로토콜,2011-12-15,272009000,3.5,-63035000,-18.8,56820124000,34945,-7369,-17.4,7444621,251,744
286,20120129,7,7,0,OLD,20113951,페이스메이커,2012-01-18,163482500,2.1,-28484000,-14.8,3204706000,22299,-3857,-14.7,433056,296,943
287,20120129,8,8,0,OLD,20113472,우리는 동물원을 샀다,2012-01-18,132054000,1.7,-18090500,-12,1847423000,18255,-2473,-11.9,255306,196,531
288,20120129,9,9,0,OLD,20113636,네버엔딩 스토리,2012-01-18,80953500,1.0,-13535500,-14.3,2008593500,10827,-1948,-15.2,269605,209,535
289,20120129,10,10,0,OLD,20110882,밀레니엄 : 여자를 증오한 남자들,2012-01-11,77386500,1.0,-24012500,-23.7,3363909000,9236,-2831,-23.5,425898,95,219
290,20120130,1,1,0,OLD,20113535,부러진 화살,2012-01-18,732556500,31.5,-1309196500,-64.1,15168589500,101597,-165846,-62,1994005,490,2595
291,20120130,2,2,0,OLD,20113743,댄싱퀸,2012-01-18,657469500,28.3,-1039595500,-61.3,16783151500,91881,-133655,-59.3,2212947,511,2388
292,20120130,3,3,0,OLD,20100215,점박이:한반도의 공룡3D,2012-01-26,218064000,9.4,-1275172500,-85.4,3634902000,24140,-136350,-85,393944,327,1068
293,20120130,4,4,0,OLD,20113862,장화신은 고양이,2012-01-12,185182500,8.0,-693793500,-78.9,16223826000,23698,-84934,-78.2,1899542,357,1249
294,20120130,5,5,0,OLD,20113653,잃어버린 세계를 찾아서 2: 신비의 섬,2012-01-19,156658000,6.7,-584010500,-78.8,9113640000,19235,-69345,-78.3,1060186,333,1512
295,20120130,6,6,0,OLD,20112207,미션임파서블:고스트프로토콜,2011-12-15,80236500,3.5,-191772500,-70.5,56900360500,10758,-24187,-69.2,7455379,236,709
296,20120130,7,7,0,OLD,20113951,페이스메이커,2012-01-18,58882000,2.5,-104600500,-64,3263588000,8422,-13877,-62.2,441478,280,933
297,20120130,8,8,0,OLD,20113472,우리는 동물원을 샀다,2012-01-18,41297500,1.8,-90756500,-68.7,1888720500,6042,-12213,-66.9,261348,191,522
298,20120130,9,9,0,OLD,20113636,네버엔딩 스토리,2012-01-18,34342500,1.5,-46611000,-57.6,2042936000,4856,-5971,-55.1,274461,212,534
299,20120130,10,10,9,OLD,20113643,파파,2012-02-01,21135000,0.9,14099000,200.4,110061500,4227,3311,361.5,20350,20,20
300,20120131,1,1,0,OLD,20113535,부러진 화살,2012-01-18,685108500,31.6,-47448000,-6.5,15853698000,96069,-5528,-5.4,2090074,499,2611
301,20120131,2,2,0,OLD,20113743,댄싱퀸,2012-01-18,621872000,28.7,-35597500,-5.4,17405023500,88029,-3852,-4.2,2300976,508,2392
302,20120131,3,3,0,OLD,20100215,점박이:한반도의 공룡3D,2012-01-26,200592500,9.2,-17471500,-8,3835494500,22856,-1284,-5.3,416800,328,1065
303,20120131,4,4,0,OLD,20113862,장화신은 고양이,2012-01-12,172776500,8.0,-12406000,-6.7,16396602500,22818,-880,-3.7,1922360,357,1247
304,20120131,5,5,0,OLD,20113653,잃어버린 세계를 찾아서 2: 신비의 섬,2012-01-19,140819500,6.5,-15838500,-10.1,9254459500,17792,-1443,-7.5,1077978,338,1484
305,20120131,6,6,0,OLD,20112207,미션임파서블:고스트프로토콜,2011-12-15,74106500,3.4,-6130000,-7.6,56974467000,10139,-619,-5.8,7465518,232,693
306,20120131,7,7,0,OLD,20113951,페이스메이커,2012-01-18,59024500,2.7,142500,0.2,3322612500,8594,172,2,450072,283,925
307,20120131,8,8,0,OLD,20113472,우리는 동물원을 샀다,2012-01-18,40491000,1.9,-806500,-2,1929211500,5942,-100,-1.7,267290,192,517
